wallet_address,player_name,actual_royal_favor,gold_value,main_pot_share,chain,day_one_cashout_npc_kills,day_two_cashout_npc_kills,day_three_cashout_npc_kills,day_four_cashout_npc_kills,day_five_cashout_npc_kills
0xcF08fa66Ac1d7bdC1fCFaDf51013a8562Bc89A1f,Veiga-KGeN,6001527,25094,0.02336831,blast,,,,,
0xd9D92cFDff13bde7865D79fa4cA6ac45912B8b23,KyoInfinity,3942178,201501,0.01558784,ronin,1,,,,
0xcdC718F6c9FD89A6c89e0e30f73510D529AFd9e4,Imaniki,1005672,16623124,0.01407249,blast,,,,,
0x684718C56b8D35866c48cCebec69Cd26C9132DC2,90xGGG-357,3417430,70390,0.01371582,blast,3,,,,
0xA86Cc3Da65D94c6CF03D341Dd1A48815EA664965,WBT-武威侯大将军,3269400,650805,0.01311954,blast,,,,,
0x106e83658FdbbF259833c8dE958301310a841997,Vinhdeptrai,3240887,22147,0.01270542,ronin,,26,,,
0xe56B405dF56FF23c233f6191866075756D68C9B4,MEPOxMEPO,1903193,3781508,0.00971672,blast,,,,,
0xb4D92a48F905450Cb00B54C5BD3ff6e6CC0C72f5,HCO_jackhauteville,2338785,62734,0.00913895,blast,,,,,
0xb85B88227fE1c47DF8f6A366BC0ed99B466F4a74,CN-CHAN,1778668,1039407,0.00793134,blast,3,,,,
0x2c1e712fC1609e1058337a39bC6D14EF4AF7DcbB,90xGGGLuuu,1656426,99539,0.00650627,ronin,,,,,
0xe33f1860Eb6B335F0F961c95952e29941D09b5f7,divers,814771,4631040,0.00623755,blast,1,,7,,13
0x0aCFda6d3dc527fc267f4117A0328c85A1D6683C,HCO_Bricked,1462171,526772,0.00606823,blast,,,,2,
0xd8155b44C1487F7533279b27C6758931f5a91743,paperok.eth,448508,6827037,0.00591757,blast,,,,,
0x532323481D24216ca8dB9122D92bED5BdBc41Df5,a1chemist.eth,188530,7063729,0.00513193,ronin,,,,,14
0x2b8ED88Ce5eF8D8D29fB5F1C14dEe0eF6A97cF82,BOSSddtDD,178970,99532,0.00509766,ronin,,,,153,
0xA839793E705670EF0b08D3D931CC48604c569a58,SIsha,440210,4893087,0.00492808,blast,1,32,,,
0x9C5e2dfCae4827bEf264e7a1C4fCf861674f7ADF,JosepRustMANA,1220420,64777,0.00486325,blast,,24,,,
0xB56A69894Eb3Bc01A949618F695F9FB752C60740,PK_Kennii,953193,1648077,0.00471626,blast,,,,,
0xF9265c697096c2200dfA3F186bc451Ebb66e7208,fabubusky,67901,99220,0.00412127,blast,,,731,,
0xe84b8fc6a88cDEf4000F62aE38687B9C53b18c01,HCOXINZHAO,785535,980506,0.00402468,blast,,,,13,
0xDA8d95Cdf11792975190F8b1D6E5431746c71926,Shaz,630277,1188015,0.00367857,blast,4,,,,
0x6ef197056205D6Df85827d8cB46cF17078EcfB72,Ylzenmain,115644,103228,0.00357691,ronin,,,,108,
0x3E75074992276b5ea08D678009691fA949243199,TuanVangOMG,880314,78135,0.00350437,ronin,,10,,,
0x89a0e9826B56e147Fcd59c4B4D561E53Fb2CD5C7,cryptochkn,428407,2772863,0.00348664,blast,1,,,,
0x5506D7162F35c8722d1DA5e3e0e98EFb737a46EF,zFeniksz,299694,2919975,0.00320071,blast,2,,,,
0x68838d42b3DA464F115Bc0EE1f2D58E1195002Fa,euphoria,813750,31681,0.00318580,blast,,,,,
0xf1a157201263Afd6a2050ec1caa40D102bF516AA,90xGGG-Fastped,76829,4692282,0.00316665,ronin,,,,,
0xd6418502e12FF5035da103BA803b20a3DE62db3e,Rogy,712278,175535,0.00300387,blast,1,,,,
0x3758b62670D30e95d2a7d9a835267569b0813E8b,Chuckz,736687,52530,0.00289868,blast,,,,,
0xb4d0D99Cc5b7B6ba5E0FAd666668D9678405C566,Lambada,210353,3066264,0.00281747,blast,1,,,,
0xb915b1440A493c121F1047E4572b85C21B156F29,akimmsl,572285,717889,0.00279920,blast,,,,,23
0x74aC45c146bcAA47A227C87a32860eb8aC3e57C4,HCO_Ribbon,427008,1583892,0.00277140,blast,,,,5,
0xe7e48d6E53e3D369e1E0Eb8e830E35B78E0F2b44,sabaka137,509395,1225041,0.00273083,blast,,,,,
0x71367F0A6F44b25e9C73b48F952F17B5F227b6c7,trusteg.eth,273505,381287,0.00269015,blast,,10,,48,
0x26968956870fEF85086F06b7d221314581153215,Panda-PK,523353,152235,0.00262949,blast,4,,,,
0x449c10EfE5244b815404aea2875176d37b18C750,TGGShof,632164,275001,0.00262793,ronin,,,,,
0xA6c08793d96155710d7755B5E879c1324C98492f,Elghost01,125484,3163454,0.00250876,ronin,,,,,15
0x85f28245a3Df0aB40d86a2A96ea5aB064153F8b9,AiR0,72495,127391,0.00248761,ronin,,,,75,
0xcb1F1cc399a793a9B928602f8fbedddd922466D3,dwwqdwqddwqq,496710,766850,0.00247696,blast,,,,,13
0x9c81235B2fDa4687e0159b19F56E835712ab0A8A,Buffet,81464,201022,0.00233546,blast,,,365,,
0x9B138E61bc913654132CA6a0e1571fECe0f5B570,ProoflolCFOP,535668,307867,0.00231900,blast,,,,,8
0x057E23daEEaC573E99654c751ca2F0ead65656e2,Kizukin,171675,35354,0.00231285,ronin,3,,,44,
0x91e6611C36afa3eE3cC80C3f9Fdcb3bF4Cd9097D,HCO_Devil,496955,601912,0.00230160,blast,,,,,
0xA4A4d61f63D909421679738F0262b52534dFC467,HCO_Deep,428866,767779,0.00226302,blast,1,,,,
0x95359F8Af2B02F5576a35558C9f3998b926802b5,鱼骨头,489935,579750,0.00226074,blast,,,,,
0x8d77b991517610bF60273F64c50de8e1E131C664,MalyukSigma,154808,5736,0.00218479,blast,9,,,16,
0x5cb4fd4A2e32e6C3A7Ada40E1a63d2C701b3d94F,Y0net_BALAGAN,474057,350156,0.00214374,blast,,,,3,
0x45055Ba40a3d984D2E47aD50Ed96e4e121E8CD80,Chelban,525747,61139,0.00214123,blast,,,,,10
0xFB3AeF68Bd15f38c51D24c6c62afb8385cea7177,HCO_Matti,301188,152540,0.00214020,blast,7,,,,
0xD46bF0a413dAa638d66517D7b183D1107BCd62E3,hah,248617,1808811,0.00213677,blast,,,,,11
0x7345F247AEB172b1D476279822E5d93Ec80400A9,7ojo,188958,96840,0.00208770,blast,,,230,,17
0x345F0eF28c4bCE193775CD28bc8900852A7fF960,WBT-zhibaobao,474764,378929,0.00207897,blast,,,,,
0x74Da3101a47C8dAcef84819e8Bf9C99e5257da67,kkkastor1des,157776,1046245,0.00205388,blast,3,,,15,
0xE71A7D463F78B5b3e7c2F340E7e3AAEf7Ea4B60F,Abra,321537,92694,0.00203372,blast,,218,,,8
0x4a6d9CC52a4Cc93C6F7C76385a490D9bb0Da6844,HANZWAR_BALAGAN,479275,98903,0.00192539,blast,,,,,
0x2b2248E158Bfe5710b82404b6Af9ceD5aE90b859,0xdecemberrr.eth,471664,135084,0.00191788,blast,,,,,
0xa98c907A585E88f6158979b48a2b8BBed8935A9e,Nezumin,397087,606993,0.00191610,ronin,,,,,
0x3262172701Fb53d25412d225513D825BB436dF7d,Nor4eG,361045,570980,0.00187884,blast,1,,,,
0x0013C6CE6e41B0AE6b71c2bE0E90532112e15c2D,HCO_gogi,433958,50154,0.00186110,blast,,,,5,
0x4017e8dF4369bf7c09D62F3d994230167aeB6ee0,Codebrew,252452,41942,0.00181606,blast,6,,,,10
0x06A58cEe95826AcDC505920F52A4B1aE86473A8e,Perigoso,131973,6834,0.00179010,ronin,,,245,,
0x70350B3b53987393c5AdD98C0d08698a0aE3dD4C,Maxon4ikkk,376956,286547,0.00174648,blast,,,,,18
0x62db2e9CcD5Ad4886D52ee3AE946537d5F65EeBd,Phamvanduc17,381606,222314,0.00174231,ronin,,39,,,
0x639Abd4063DC53c700CF999e16aC044198C5DaF2,Morgan,306326,890247,0.00173604,blast,,,,,
0x606d12eD6dff913BdEb5E03b0349dEC6054089DC,Dzheba,397901,248613,0.00172861,blast,,,,1,
0xa5e2BB97De3C62ca06F1A2293eB7E01C114e9a49,Zof,431423,80275,0.00172780,blast,,,,,
0xe4c3F04C276B74840865d90aA1A7409C13E6FEaE,Vel3vul,277363,1052623,0.00172258,blast,,,,,
0x1e40540f6EBA9Ae85CBF4486E18cf8461B162AF1,Rains,105082,90003,0.00171682,blast,,402,,,
0x4656AAF577615Ae1DdC33D4dBc023d6a0D902347,shrine,412517,167635,0.00170762,blast,,,,,
0x8858d0e88fA0B3C00353a0039DDb0f7b93Ec77eF,INK,26315,2568111,0.00167190,ronin,,,,,
0x0d02f5fCaB59373EC269a329b2a4C0ab34374A4A,WBT-Haoying,338572,574108,0.00166831,blast,,,,,
0x08bea5990446e20b8d3735C7F621335D87882CF6,visher,356712,286970,0.00165635,blast,,,,,16
0x9dbbC56DADf03d51dB04361D56B91b7f71feDce6,Andre,350927,235259,0.00162547,blast,,,,,20
0x75dd1a992d9C6EE862C0C8Aa98051a37a6F858FD,elduarduz,94097,144105,0.00162354,blast,3,,,28,
0x7c18ffBF7642bF2cCE6d263BEd3f1F9A4dE97C7f,FabledMelon,234293,743485,0.00161606,ronin,2,,,,
0x2914ac5a5314D64424FbC51aE95b0cdAea899cB3,Teemo,330366,63365,0.00161490,blast,2,,,,7
0x8055Fa459A647E2f3a20E2508aE76163f4c958b5,木雕流金,327802,510706,0.00158765,blast,,,,,
0x43c04Bd8b12E54Da05B3F235e92cdD2Ec1717eF6,HCO_Pixel,334046,10005,0.00155594,blast,2,,,,
0x879dB05D6614252551700685A212953F358865B4,HCO_beef,284452,710846,0.00154129,blast,,,,,
0xD386Bd9a44B9B72BB58BbcaAdbeD2eAe8295b949,BOB,368781,24126,0.00153318,blast,,10,,,9
0x7d910AB2FB61c2dFDF74d9803065b17dC8e5E4B1,dariusp,314067,490144,0.00152164,blast,,,,,
0xB785bAaaFC3F73a24472e15aa1e8aaF2d574148A,cryptopribor,307817,339029,0.00149791,blast,,,,,16
0x7294A7414d89E0c6c1fAb79a81b1c350d03e6B49,swallowD,216324,983474,0.00147766,blast,,,,,6
0x03fCd56E84A7c7a7f2fa074F88AfAAA7d6C616F3,BudanovSigma,274717,144048,0.00145222,blast,1,,,6,
0x1B2313f7a3D36800B037f22f574A04A4B6e3c62B,Chuvachok_BALAGAN,178616,939713,0.00144546,blast,,11,,5,
0xc24336bA2158C662a0E1089c639033C93DEbF225,Inpu1,200955,938161,0.00144244,blast,,,,,15
0x8CA8a66Ab63A65Ca38Cb22046C475ED92952e724,ddk666,369130,8057,0.00144127,blast,,,,,
0xA688810b0865Fb0E889240dff2e125bF31bE7fFd,lucche,337450,208468,0.00144048,blast,,,,,
0xaF4E6970e88E3153ac473bDe0F1c4C14a8288AF6,Luero,234808,452399,0.00144016,blast,2,,,,
0x352512CDFE1Fc26923080b96E0f9B8d7D6680037,jimba,220193,827122,0.00143782,ronin,,,,,13
0x8093a1c2Ce3009E89247837c24e3BcE93B60dAad,Sal,312045,185437,0.00142563,blast,,,,1,12
0xCBa3c8dcec05830728b3A3c3463EBd7b2f6b8427,神秘的大叔,327273,242000,0.00142137,blast,,,,,
0xf1cb304086418438cacE2a8b6484ea99767Da403,ValeraGG,287486,119455,0.00140177,blast,1,,,3,
0xF89F002934E6785FEfbA613D1E6615482448724d,神秘的CG,77855,88290,0.00139040,blast,,,199,,
0xB24659d7c3ACBf1a5D49e69B7bEe046D21d0E319,BALAGAN_KUNILOVER,208192,569371,0.00138183,blast,1,,,,17
0x6FeF57b1F363B14174e6cdd9D84a183EFEcCE4f4,Hoakimiru,282945,108942,0.00137767,ronin,1,,,3,
0x63C876bc94EAC9064d5c287585b4415AFF18518e,loxopedysss.eth,151413,1035957,0.00137412,blast,,24,7,,7
0x1C478C249B7080ab535b61c761665BeA54ce0522,Chad,225644,757750,0.00136949,blast,,,,1,
0xF40B9a5CD57B3D93F0501435F1D31D3e2Ffcf03f,Jhonasjhones,274222,327594,0.00136601,ronin,,,,,17
0xE900Fe261895F3732AA03d9df1299F2B1dCB5810,BALAGAN_Xyesos,208281,558765,0.00135827,blast,1,,,,14
0xD86581Cf44C072e29EeA1e6FCBA5f52717406964,stevil,202908,107952,0.00135761,blast,,135,,,14
0xb479fD34414747CAD526062C309EaeFDafE1c616,Meh,187988,492488,0.00135218,blast,2,,,,12
0x5d16c65121d1BfB90cFB49eF6606bE5Da9bB28f1,valdemurrr.eth,203276,791669,0.00133290,blast,,,,,10
0x7517933f1912Cc7567656c9f7B313f56936ed0e2,vatnik,325328,107923,0.00133186,blast,,,,,
0xf3B01075962F7C3c2C075f72493e4B0e0CbBE0D4,fnte,336143,37562,0.00133095,blast,,,,,
0x80F1f0526e5A4EC733d24b4A4BAb85aC15514C5d,Lebo031,87501,1154482,0.00132973,blast,,,,10,
0x6c5cBaeE3A0EB695aDE22f1a41fC8738F6E47775,神秘的火,276067,180487,0.00132478,blast,,45,,,
0x1f592072ABcFC87248717645EbB61EE1c98dabD5,Borovik,318166,112919,0.00130705,blast,,,,,
0x047fF53731AadEF85e0c518CA34977f48311a689,qkenchant.eth,190727,915913,0.00130191,blast,,,,,
0x835169e940Eb1dcA7bFCC10E35aab65fF3CbA91F,Zezima,241041,588854,0.00129781,blast,,,,,
0x30329b7032d84530c4e0eFaf0ca8A1D859508B20,RoyDino,287096,87418,0.00129557,ronin,1,,,,
0x8Aa056eD37F0E984C760966AD0C6294028A59f6d,HCOInno,249961,95168,0.00128612,blast,,,,9,
0xD084a075E3394E80016b4f8844b42645deC95939,LeM-PvP,266372,126887,0.00128059,ronin,1,,8,,
0x6FA43dcE72a00190B7993450D8e32487B5b07d2f,xryxry,252583,479590,0.00127595,blast,,,,,
0xe96b0530917d6e33467dEaefbe58bC51f5d93F4a,z00m,261798,417015,0.00127356,ronin,,,,,
0x8bE94BD04288B0d5d820DD2aeF5aae4916b0C230,Richie,324428,7693,0.00126711,ronin,,,,,
0x471831D7FD442C4d6882F5e5C0839064d0EAB0ce,0x17agent.eth,253534,197375,0.00126702,blast,1,,,,6
0xB5EB92B3D208f0d9c11Ac6FB8853a0AbADD844b3,xdsleepyxd.eth,314867,51217,0.00125650,blast,,,,,
0xcb01ba3e9173beF3Da81d98bb51f5A3368682919,Woah-PVP,319111,20846,0.00125446,blast,,,,,
0xb77C821339589a7698388F6B8ED8cC811a86CB43,DOC,306095,90462,0.00124635,ronin,,,,,
0x6F9968393601c83ab5b639f8457aA0C2A41124C2,FisherM,285376,107130,0.00124563,blast,,,,,12
0xC88F6F4F7D4DE806668b6d053A3fee08212A0c69,KuoVenChin,275806,176049,0.00123889,blast,,,,,10
0xd629D2B668f84d4A1a884D38EC978eb9c7f813F8,mishkaail,134844,19735,0.00123269,blast,,,134,,
0xd3ed6c23A7e9C6E774008ad72C0B9C16c70E0DD0,Jo11yR0ger,294771,63968,0.00122676,blast,,,,,7
0xC94d81ACAb9F2574CC424aA5764Da484D856a4e3,100xp,247772,212555,0.00121903,blast,1,,,,
0x9E38cb93F7Da460d62B8Ff326f3F5A17E53470D2,Pohowaniy,289607,55647,0.00121079,blast,,16,,,
0x18ca9B9e10D7432C78e933120B38312551c8eFf6,Brons1k,245651,349889,0.00121037,blast,,,,,7
0x0175b01D8ef9b494888D6baBdbC4f6d89F74de65,Daiv,235711,67521,0.00120884,blast,1,16,,,13
0x888e50e49a1a2FB2a670cDC86Aa562ee5DfC04e8,hoppie,234715,118127,0.00120851,blast,,38,,,18
0x03bE985e9d926E0e636dB99bFFAaB14D1ED77fee,ForZe,223470,543420,0.00120167,blast,,,,,
0x97AC66f67e52130B2Df8eDa7e3D85B1dcbB77aDf,godblessme,302640,28889,0.00119528,blast,,,,,
0x0c06278Dcf5d0CcC3525De29310e5e454C68FA78,Uncle,261681,156429,0.00118355,blast,,,,,12
0x9778703394E40e9961d606628Ef482DD57D85514,varfozel1,206711,233513,0.00118243,blast,1,,,,19
0x041281036A53F2fA772bD22145ef722C05ECb6BC,Jasmy,75864,1100569,0.00118145,blast,1,,7,,9
0x560A2edD994f2bA4883CDF8E0D164558d8C803Ac,VV,133756,1081111,0.00118119,blast,,,,,
0xE260b8E11BFb9CCC677D3cdf00f105c1E340FB8a,cryptochel.eth,283419,126672,0.00118025,blast,,,,,
0x3C13dc60dc6d5fe9f465552e2177786973a2dbb9,trobertop.eth,259275,74397,0.00117935,blast,1,,,,
0xFa28E7d352627F41D07d1fA448F002955a634b70,PepsiOwns,284968,91070,0.00116452,ronin,,,,,
0x5413fA681F682d23CC412e3b5eD02a0E03541B5F,Delabrahamsyd1,77467,1409043,0.00116258,ronin,,,,,
0x518B73B297427A4cf697dAAa5cF83358114f4A41,marsshole,227954,449095,0.00116147,blast,,,,,
0x33768a3a7A8539FEF534f4C4fF0FBBb1C8122643,flameinmyheart.eth,188465,350657,0.00115979,blast,1,,,,15
0xbe4dbf62b91eC48E14c84F3d79Ce48f95b1FB5d2,pertz,115966,1143887,0.00115033,ronin,,,,,
0x4103b2c083F54827a9a2D4f1b68e200afF6d220C,Cumbrian,60015,1491591,0.00114512,blast,,,,,
0x823fE22579CC75593BA7E1CE2838d3a193EB7352,yosemite,281005,80405,0.00114258,blast,,,,,
0x52e14E8dFC87e8875CE5E9A94019f497b82b3e01,superrarka.eth,212478,409769,0.00114112,blast,,,,,11
0x1048C9e572fAC450805675de496E83B038CF228C,denisqi,240561,195029,0.00113658,blast,,,,,14
0xA041Cb14DcF9F3d27F143ee76588eD9063A61197,alexandriys,284919,29140,0.00112648,blast,,,,,
0xDbd985a3Ba51c5c0Df779Ad9A29417835EE4efFA,YaYa,261789,5094,0.00112634,blast,,,,,18
0xc079b8607fA2853B90c49CA92dBC3f7B81d60c7E,Exceness,129704,1014505,0.00112472,blast,,,,,
0x75872C384475117E8C19BA27E1fBE8473aF9ebC5,sslyTM,69841,1096467,0.00112297,blast,1,18,,,
0x24Bb7d464ffca12bf42daeDFABFd1C1c2940aF81,BALAGAN_peachess,218933,338724,0.00112282,blast,,,,,11
0x0221283422C013eD1cDBfD26358AC40812E4c636,Enoah,168227,78812,0.00112229,ronin,1,,50,,6
0xfc8993b6f0B0Cc8934Df8B368Fd116Cdde480F5f,theplux,277510,65668,0.00111997,blast,,,,,
0x4274DA82AE5b8E21FFbDE8d9cb7d927E2E834486,HCOviv,53266,1478366,0.00111077,blast,,,,,
0x44239DB3d29828d05227b02c2e5B23a5C6919e44,kazemj.eth,129442,100049,0.00111070,blast,,43,67,,11
0x957943AB3069e6E79eD0E39904adc00Ed5c2C80f,Kowrail,281241,25356,0.00110985,blast,,,,,
0x4e715286A0E0e9464df5d27ed725c1357a29BB37,PizzaMark,261296,72712,0.00110766,blast,,,,,8
0x03760d67CcBb6c352b8B348B620E62c92624EF28,vnv53,106383,344175,0.00110657,blast,,,,17,
0xC2B1B56bcC26C992285fDb63ccF7223562Eb96a9,Vovoh,184272,636300,0.00110591,ronin,,,,,
0x46223FBA192f86796Ed0CEFf04a9e102332EF720,pandosy,202046,292897,0.00110461,blast,,,,,24
0x0E9f34cfd664A5F736c7085FFf88858B38c00319,CGR-SlyVII,276594,45094,0.00110383,blast,,,,,
0xBDf2f130DfcEa0aA443ca3bF20d4C1D69103D49e,cocomiel,29250,240643,0.00110240,ronin,,270,,,
0x43DC60bc70583A0606D48d643738F53a23a735c9,Gandalf,128734,760869,0.00109093,ronin,1,,,,
0x0333FDa93Aa1Fd04cd345BbDbb5E68c2D1FceBC5,Pechu-Pido,22611,1635122,0.00108729,blast,,,,,
0xa7055C21174184eE94e15B77b02B87B00221f9D2,femboycrypto.eth,140722,677401,0.00108657,blast,1,,,,
0xe724000f8E19F503a8D6a8bF5920a59e81C09Aef,SBEY1337,197496,109910,0.00108566,blast,2,,,,
0xD1dec194D5DE428Aa19F12E56943F502Aa842316,kost9nch1k,190879,362290,0.00107453,ronin,,,,,19
0xF1CE1391AED616ecd4D9D34E8F626d546B3a0B26,MatinTheBrave,109118,1061135,0.00107311,ronin,,,,,
0xBc718f9244419affBE7A715fe632e91C0A167b61,Kwadoctor,226571,149220,0.00106509,blast,,,,1,11
0x0089A3f05F9B14dA55d2db8Cd51629bf528c986a,Surprise,201570,332076,0.00106281,blast,,,,,13
0x3c0929381E98Fda8e8fD36E0D51273F63cdf3450,Vaga,255241,102617,0.00105590,blast,,,,,
0x7cb0F1F5eC42cBAb659D176a20D5D99C87Bf7F0d,Gladiator,237544,207292,0.00105101,blast,,,,,
0x948949eB38b52D69DA08498541A99673245f21D2,HU社区,257528,78104,0.00104982,blast,,,,,
0xAED024ED5fBEac49c187Dac5884d8Ef2f1B7c470,HCO_中国,51681,43382,0.00104592,blast,,35,,25,
0xEE1E5Ff0Ab048F500D7dA4415169923Acc467BFe,sud1ya,260129,48552,0.00104188,blast,,,,,
0x2Fa4700c8580Bd6Cfa458D8A0D5D750F0C03Ab7b,Lexbiglamer,177592,567723,0.00103801,blast,,,,,
0x4946B6F70f92E8611Dbaff98051FeD6897611CE1,letsgetretarted,250963,40156,0.00103593,blast,,,,,6
0x8Fc41205CCd5a37638E47B5B84e4Fb50Dd3115db,kol9n4ik,227575,137689,0.00102777,blast,,,,,10
0xE7B04577fA0Fa2AfBed257c919f997c992F8C282,mopozeugod,170102,159045,0.00100910,blast,2,,,,
0xad8D845edC154F865d725D2f50E2450B4b515d8c,heineken,166028,428088,0.00100642,blast,,,,,17
0x639EE72F4F2C37B5f92D34BB299d2483805852CE,Impeccable,232194,159486,0.00100098,blast,,,,,
0xB6691144C0E75CCa94e465c5532ea45302Cc6f1e,EZ,248076,57987,0.00100075,blast,,,,,
0x91CE5b6e53504aF656dF6fd4098ACb1a9951c159,OPENARENA_BALAGAN,217080,5010,0.00099879,blast,,,,,26
0x67d832d19645a61442Fd7967F9Ec9Fe42bf271a6,cryptomydak.eth,195564,293996,0.00099874,blast,,,,,10
0x39ABF4bbC311f53e2D51d9b09e586A6D35Ad141E,远野,252073,26179,0.00099686,blast,,,,,
0xc21Da877a199a4c9E921Eb8950b43a58eD5F3485,Norgard,236473,124127,0.00099602,blast,,,,,
0x8d68a00366FE15ABfF034270ca05FB27da8a8c24,CN-闲云野鹤o,222957,209806,0.00099579,ronin,,,,,
0xCCE7344970914B6F864a7041462C2Ed1c219b89d,traxat.eth,197126,286761,0.00099459,blast,,,,,9
0x079363011e1E79095f9B640B3C281c5C7B364425,WBT-hoc777,162597,590193,0.00099339,blast,,,,,
0x6F05bA43673b5F9De00bA7d04FF4fb68d5152583,cpp,184347,217404,0.00098733,blast,,44,,,
0x1F546918fA878e94e15894b1F03E0C5dB2FCE069,BenkoRox,25552,159427,0.00097561,ronin,,,141,,8
0xe26752A1D8d1a59CBEE278555D8D33618Ad0919e,BMDLordY,75867,1112691,0.00097523,ronin,,,,,
0xAC8DF35D5515aDa27aAa2b272Ac05D38EfE21236,Nerbees,150888,212001,0.00097201,blast,,,,9,
0x0B18C8f60E37F53311D71bA0964a60D9FF837a7B,smile,135943,22197,0.00096741,blast,3,16,,,
0x35102E2B05d35D36510d4C04414029ffEE60572b,yoyo,183556,305901,0.00096510,blast,,,,,11
0x073D14152CdDE87Ae2Cf0FB6317f7922ceC3FBeA,WBT马甲保命不要打我因为我的名字是这个游戏里最长的一起干外国佬,178093,437756,0.00096053,blast,,,,,
0xC8fDD78A80A96B8504c1909fD7577524B8A2c06C,Shisui,171631,136149,0.00096017,blast,,,,,36
0xab3De43F3590C8e35a295c557bBd8dcB47b581A2,Gorus,90412,982802,0.00095245,ronin,,,,,
0x69D1777b4EaFAC81C67b8647E557e36798482C18,Colours,143430,145026,0.00094954,ronin,,,46,,11
0x72df0034bEcA8B21599F88b3Fd7AAfDeF31C7D3f,Shev,110788,801291,0.00094886,ronin,,9,,,
0xB1bA28cFc4C845581E23584055bAaF163753F375,Explay,230234,25755,0.00094647,blast,,,,,6
0x0354cf96c36Dd38Cf43DAfA640B0172fb85dcBf4,WBT-Jimmy仔,149890,568715,0.00093082,blast,,,,,
0x4AdF68376Ec53264e256e409B61DDDA19210C3eB,mepo222,11909,1445200,0.00092958,blast,,,,,
0x6597Cb2A196bff57228F7fe6C92B141AABA743fe,Rock,206901,134748,0.00092810,blast,,,,,7
0x7E06fD3510d38612BFb1985AC4e5AaE5d2066C40,Yeno,21727,12654,0.00092800,ronin,,67,114,,6
0x19ca67AD2212De92959060556f990d77AD106cBf,FateShaper,96694,899382,0.00092591,blast,,,,,
0x00d6378C143B7A312A57e4f36c70D2816a3D49Db,CN-xxxdii,204894,208583,0.00092475,blast,,,,,
0x3D20435331A1f0731aF9C5a606c0D77F28021b3D,ceromiedo.eth,203154,59909,0.00092006,blast,,,,,16
0xe53898a11Dd21e2927379EA0d3ba49AE15080C9E,MogznMANA,101447,124091,0.00091699,ronin,,119,,,13
0xbF66744E6c168272Be05584F80D1229F1013970f,MasterRPG,134515,34749,0.00091315,ronin,,94,,,13
0x30Cad8C0933021d3e4F7Cb1e7D2f361f44CD8239,xboreezyy,100680,151834,0.00091184,blast,3,,,,9
0x78df075daEaa1DBA6d0491a3042e067D5aC29e05,myr4ik,204448,130040,0.00090987,blast,,,,,6
0x2eDbeED1003142b7decc9eEbceca8aF26Eb0FFb7,mercy333,199616,208934,0.00090443,blast,,,,,
0x7e347eF5435888fd1beb79EEc46B38D8bE3bA6Ca,sailar.eth,106915,745497,0.00090001,blast,,,,1,
0xeE5De9939059B530D3825F90A16Ad5a5ead4A741,kitenok,180478,206663,0.00089828,blast,,,,,12
0x5a517187Cc64FEf7bCc4469F360F24899B11774A,Anonimooo,150164,408749,0.00089646,ronin,,20,,,
0xeC8ce7fD71B865e2Fe3208fC398CD3552Da3222B,Michalaycou,209699,54052,0.00089548,ronin,,,,,8
0x45E51FE4Ed943d2eA2FB6fD7E4ad8095d2926839,mepoxzkz,52649,1066403,0.00089295,blast,,,7,,
0x4ea60E3933d2056C3193C0c3Aa3421A6e24c0f16,Dan1mon,218937,59795,0.00088847,blast,,,,,
0x9e8212Eec6FF3aF592f0699c4132d07cA6da2d55,Sol,145746,466627,0.00088716,blast,,,,,6
0xf250F73d03ac6B7E895d39a1C6650bB9114Eef8e,akenBALAGAN,173330,241168,0.00088574,blast,,,,,11
0xE076b6A49752D3413ED0DA854c021272aeCbDA65,Gangpr,224398,20091,0.00088545,ronin,,,,,
0xa791C41808cbf536f99cA031982aFba78BE263C0,DENISA_BALAGAN,206457,10204,0.00088511,blast,,,,,13
0xc439efD67CDC7545C802c3Cad354972E2A9F2350,djhvost,155115,453196,0.00088055,blast,,,,,
0x2D32D5Da04cdADAa69084186f3C2aDb94bd8515A,TGGMclz,173075,280992,0.00088005,blast,,,,,6
0xfEb72595246A155d9eEca4AbD925e7539FfC16fe,kiwi,197550,66321,0.00087780,blast,,22,,,
0xE60dA86c598d54b755516bd4ed9B2529Eb4a399F,Phil666,175809,46267,0.00087653,blast,,,7,,22
0x702585b9cc8E8f370E965F690F832Ee0D7890621,Kaearnm_BALAGAN,204851,124876,0.00087343,blast,,,,,
0xD6806361a608C365656dFb3d0CdF031cB16812ed,daddygibboBALAGAN,178341,287540,0.00086969,blast,,,,,
0xe7717EbCA636cD2417ADa4889E306AD71BA4077B,LXF,188236,101671,0.00085849,blast,,,,,11
0x5fc32F13C775Be9a02D887bDb4597a6f7E6A5f8e,pozedorodo,85238,731170,0.00085405,ronin,,,,,13
0x64CCb353A0aE1E3116E697e86f292E56635769fc,BIGBIG-KGeN,67051,149022,0.00085198,ronin,4,,,,
0x5987a436cA03940F3F42a06bCDDFC268F6f7ACC1,Santos,105659,721201,0.00085190,blast,,,,,
0x8224B18f7E612FE30174bFc90148734FE747FB44,DXG,200155,111509,0.00084699,blast,,,,,
0x4091D63Db029161509B69B31b56367eCf287c64E,Nall,167220,178857,0.00084131,ronin,,,,,14
